Elapsed Time, AVG Throughput, AVG Queue Size, AVG Waiting Time, AVG Service Time, AVG Response Time, AVG SET Response Time, AVG GET Response Time, AVG MULTI-GET Response Time, #SETS, #GETS, #MULTIGETS, GET MissRatio, MULTI-GET MissRatio, AVG MULTI-GET Size
 5.00, 1545, 50, 36.254231, 19.250104, 55.779105, 0.000000, 55.779105, 0.000000, 0, 7728, 0, 0.00, 0.00, 0
10.00, 1506, 53, 39.221568, 21.225181, 60.491595, 0.000000, 60.491595, 0.000000, 0, 7531, 0, 0.00, 0.00, 0
15.00, 1570, 53, 37.634775, 20.309674, 57.987227, 0.000000, 57.987227, 0.000000, 0, 7850, 0, 0.00, 0.00, 0
20.00, 1529, 54, 38.779253, 20.880078, 59.726191, 0.000000, 59.726191, 0.000000, 0, 7646, 0, 0.00, 0.00, 0
25.00, 1503, 53, 39.445243, 21.193362, 60.689220, 0.000000, 60.689220, 0.000000, 0, 7516, 0, 0.00, 0.00, 0
30.00, 1493, 53, 39.850882, 21.403638, 61.322211, 0.000000, 61.322211, 0.000000, 0, 7467, 0, 0.00, 0.00, 0
35.00, 1508, 53, 39.283316, 21.124127, 60.460449, 0.000000, 60.460449, 0.000000, 0, 7540, 0, 0.00, 0.00, 0
40.00, 1537, 54, 38.482007, 20.739756, 59.323117, 0.000000, 59.323117, 0.000000, 0, 7687, 0, 0.00, 0.00, 0
45.00, 1532, 53, 38.611434, 20.810703, 59.479715, 0.000000, 59.479715, 0.000000, 0, 7664, 0, 0.00, 0.00, 0
50.00, 1531, 53, 38.482891, 20.825523, 59.361453, 0.000000, 59.361453, 0.000000, 0, 7658, 0, 0.00, 0.00, 0
55.00, 1504, 54, 39.363537, 21.266320, 60.673540, 0.000000, 60.673540, 0.000000, 0, 7522, 0, 0.00, 0.00, 0
60.00, 1545, 53, 38.125131, 20.600692, 58.793364, 0.000000, 58.793364, 0.000000, 0, 7729, 0, 0.00, 0.00, 0
65.00, 1543, 53, 38.200416, 20.706056, 58.962972, 0.000000, 58.962972, 0.000000, 0, 7718, 0, 0.00, 0.00, 0
70.00, 1522, 54, 38.915393, 20.909115, 59.903887, 0.000000, 59.903887, 0.000000, 0, 7614, 0, 0.00, 0.00, 0
70.00, 115, 5, 8.156059, 20.942344, 29.131366, 0.000000, 29.131366, 0.000000, 0, 575, 0, 0.00, 0.00, 0
Type, Interval, Responses
GET, 221.8, 0
GET, 221.9, 1
GET, 222.0, 0
GET, 222.1, 0
GET, 222.2, 0
GET, 222.3, 0
GET, 222.4, 0
GET, 222.5, 0
GET, 222.6, 0
GET, 222.7, 0
GET, 222.8, 0
GET, 222.9, 0
GET, 223.0, 0
GET, 223.1, 0
GET, 223.2, 0
GET, 223.3, 0
GET, 223.4, 0
GET, 223.5, 0
GET, 223.6, 0
GET, 223.7, 0
GET, 223.8, 0
GET, 223.9, 0
GET, 224.0, 0
GET, 224.1, 0
GET, 224.2, 0
GET, 224.3, 0
GET, 224.4, 0
GET, 224.5, 0
GET, 224.6, 0
GET, 224.7, 0
GET, 224.8, 0
GET, 224.9, 0
GET, 225.0, 0
GET, 225.1, 0
GET, 225.2, 0
GET, 225.3, 0
GET, 225.4, 0
GET, 225.5, 0
GET, 225.6, 0
GET, 225.7, 0
GET, 225.8, 0
GET, 225.9, 0
GET, 226.0, 0
GET, 226.1, 1
GET, 226.2, 0
GET, 226.3, 0
GET, 226.4, 0
GET, 226.5, 0
GET, 226.6, 0
GET, 226.7, 0
GET, 226.8, 0
GET, 226.9, 1
GET, 227.0, 0
GET, 227.1, 0
GET, 227.2, 0
GET, 227.3, 0
GET, 227.4, 0
GET, 227.5, 0
GET, 227.6, 1
GET, 227.7, 0
GET, 227.8, 0
GET, 227.9, 0
GET, 228.0, 0
GET, 228.1, 0
GET, 228.2, 0
GET, 228.3, 0
GET, 228.4, 0
GET, 228.5, 0
GET, 228.6, 0
GET, 228.7, 0
GET, 228.8, 0
GET, 228.9, 0
GET, 229.0, 0
GET, 229.1, 0
GET, 229.2, 0
GET, 229.3, 0
GET, 229.4, 0
GET, 229.5, 0
GET, 229.6, 0
GET, 229.7, 0
GET, 229.8, 0
GET, 229.9, 0
GET, 230.0, 0
GET, 230.1, 0
GET, 230.2, 0
GET, 230.3, 0
GET, 230.4, 0
GET, 230.5, 0
GET, 230.6, 0
GET, 230.7, 0
GET, 230.8, 0
GET, 230.9, 0
GET, 231.0, 0
GET, 231.1, 0
GET, 231.2, 0
GET, 231.3, 0
GET, 231.4, 0
GET, 231.5, 0
GET, 231.6, 0
GET, 231.7, 0
GET, 231.8, 0
GET, 231.9, 0
GET, 232.0, 0
GET, 232.1, 2
GET, 232.2, 0
GET, 232.3, 0
GET, 232.4, 0
GET, 232.5, 0
GET, 232.6, 0
GET, 232.7, 0
GET, 232.8, 0
GET, 232.9, 0
GET, 233.0, 0
GET, 233.1, 0
GET, 233.2, 0
GET, 233.3, 0
GET, 233.4, 0
GET, 233.5, 1
GET, 233.6, 0
GET, 233.7, 0
GET, 233.8, 0
GET, 233.9, 0
GET, 234.0, 0
GET, 234.1, 0
GET, 234.2, 0
GET, 234.3, 0
GET, 234.4, 0
GET, 234.5, 1
