2018-11-20 14:30:27 (2503803444590) INFO  - START: Middleware listening on address 10.0.0.11:8888.
2018-11-20 14:31:52 (2588523984264) STATS -  5.00, 1378, 54, 42.610227, 21.821578, 64.718255, 0.000000, 64.718255, 0.000000, 0, 6890, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588641606678) STATS - 10.00, 1377, 54, 43.664594, 23.164375, 66.890473, 0.000000, 66.890473, 0.000000, 0, 6887, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588730818788) STATS - 15.00, 1385, 54, 43.225029, 23.059002, 66.343279, 0.000000, 66.343279, 0.000000, 0, 6928, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588750886890) STATS - 20.00, 1405, 54, 42.425803, 22.607054, 65.093375, 0.000000, 65.093375, 0.000000, 0, 7025, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588770116893) STATS - 25.00, 1412, 54, 42.243666, 22.657115, 64.956061, 0.000000, 64.956061, 0.000000, 0, 7062, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588781729994) STATS - 30.00, 1413, 54, 42.347320, 22.576694, 64.987154, 0.000000, 64.987154, 0.000000, 0, 7067, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588800327396) STATS - 35.00, 1423, 54, 42.059866, 22.420893, 64.574022, 0.000000, 64.574022, 0.000000, 0, 7116, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588811525197) STATS - 40.00, 1421, 54, 42.127041, 22.430876, 64.626209, 0.000000, 64.626209, 0.000000, 0, 7109, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588829740199) STATS - 45.00, 1400, 54, 42.582018, 22.753802, 65.395072, 0.000000, 65.395072, 0.000000, 0, 7002, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588840310201) STATS - 50.00, 1393, 54, 42.895553, 22.862435, 65.811870, 0.000000, 65.811870, 0.000000, 0, 6966, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588850846502) STATS - 55.00, 1435, 54, 41.556715, 22.291104, 63.923761, 0.000000, 63.923761, 0.000000, 0, 7179, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588860950403) STATS - 60.00, 1445, 54, 41.211567, 22.073379, 63.355419, 0.000000, 63.355419, 0.000000, 0, 7229, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588870896404) STATS - 65.00, 1432, 54, 41.737416, 22.211750, 64.022511, 0.000000, 64.022511, 0.000000, 0, 7161, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588880614505) STATS - 70.00, 1419, 54, 42.341110, 22.518163, 64.921230, 0.000000, 64.921230, 0.000000, 0, 7096, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588888714106) STATS - 70.00, 53, 19, 23.283140, 14.253637, 37.586091, 0.000000, 37.586091, 0.000000, 0, 266, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2589104928831) STATS - Type, Interval, Responses
2018-11-20 14:31:53 (2589453499570) STATS - GET, 102.6, 15
2018-11-20 14:31:53 (2589453517770) STATS - GET, 102.7, 19
2018-11-20 14:31:53 (2589453536370) STATS - GET, 102.8, 20
2018-11-20 14:31:53 (2589453554870) STATS - GET, 102.9, 27
2018-11-20 14:31:53 (2589453574070) STATS - GET, 103.0, 25
2018-11-20 14:31:53 (2589453593070) STATS - GET, 103.1, 18
2018-11-20 14:31:53 (2589453611970) STATS - GET, 103.2, 23
2018-11-20 14:31:53 (2589453631970) STATS - GET, 103.3, 16
2018-11-20 14:31:53 (2589453650570) STATS - GET, 103.4, 15
2018-11-20 14:31:53 (2589453669070) STATS - GET, 103.5, 12
2018-11-20 14:31:53 (2589453687670) STATS - GET, 103.6, 10
2018-11-20 14:31:53 (2589453706370) STATS - GET, 103.7, 21
2018-11-20 14:31:53 (2589453724970) STATS - GET, 103.8, 14
2018-11-20 14:31:53 (2589453743370) STATS - GET, 103.9, 15
2018-11-20 14:31:53 (2589453788570) STATS - GET, 104.0, 27
2018-11-20 14:31:53 (2589453808670) STATS - GET, 104.1, 21
2018-11-20 14:31:53 (2589453827370) STATS - GET, 104.2, 21
2018-11-20 14:31:53 (2589453846270) STATS - GET, 104.3, 14
2018-11-20 14:31:53 (2589453865170) STATS - GET, 104.4, 22
2018-11-20 14:31:53 (2589453884270) STATS - GET, 104.5, 16
2018-11-20 14:31:53 (2589453903470) STATS - GET, 104.6, 24
2018-11-20 14:31:53 (2589453924970) STATS - GET, 104.7, 27
2018-11-20 14:31:53 (2589453944170) STATS - GET, 104.8, 36
2018-11-20 14:31:53 (2589453963070) STATS - GET, 104.9, 21
2018-11-20 14:31:53 (2589453984170) STATS - GET, 105.0, 32
2018-11-20 14:31:53 (2589454014670) STATS - GET, 105.1, 29
2018-11-20 14:31:53 (2589454033470) STATS - GET, 105.2, 19
2018-11-20 14:31:53 (2589454051670) STATS - GET, 105.3, 18
2018-11-20 14:31:53 (2589454078970) STATS - GET, 105.4, 18
2018-11-20 14:31:53 (2589454100970) STATS - GET, 105.5, 7
2018-11-20 14:31:53 (2589454119470) STATS - GET, 105.6, 17
2018-11-20 14:31:53 (2589454136970) STATS - GET, 105.7, 15
2018-11-20 14:31:53 (2589454154770) STATS - GET, 105.8, 18
2018-11-20 14:31:53 (2589454174470) STATS - GET, 105.9, 20
2018-11-20 14:31:53 (2589454193270) STATS - GET, 106.0, 23
2018-11-20 14:31:53 (2589454223970) STATS - GET, 106.1, 31
2018-11-20 14:31:53 (2589454245970) STATS - GET, 106.2, 35
2018-11-20 14:31:53 (2589454264070) STATS - GET, 106.3, 29
2018-11-20 14:31:53 (2589454282070) STATS - GET, 106.4, 10
2018-11-20 14:31:53 (2589454299970) STATS - GET, 106.5, 15
2018-11-20 14:31:53 (2589454317870) STATS - GET, 106.6, 19
2018-11-20 14:31:53 (2589454335670) STATS - GET, 106.7, 25
2018-11-20 14:31:53 (2589454353270) STATS - GET, 106.8, 17
2018-11-20 14:31:53 (2589454370470) STATS - GET, 106.9, 21
2018-11-20 14:31:53 (2589454388570) STATS - GET, 107.0, 24
2018-11-20 14:31:53 (2589454412170) STATS - GET, 107.1, 14
2018-11-20 14:31:53 (2589454463470) STATS - GET, 107.2, 25
2018-11-20 14:31:53 (2589454481970) STATS - GET, 107.3, 28
2018-11-20 14:31:53 (2589454499370) STATS - GET, 107.4, 21
2018-11-20 14:31:53 (2589454516570) STATS - GET, 107.5, 21
2018-11-20 14:31:53 (2589454533770) STATS - GET, 107.6, 19
2018-11-20 14:31:53 (2589454550870) STATS - GET, 107.7, 21
2018-11-20 14:31:53 (2589454568270) STATS - GET, 107.8, 15
2018-11-20 14:31:53 (2589454585070) STATS - GET, 107.9, 22
2018-11-20 14:31:53 (2589454662670) STATS - GET, 108.0, 19
2018-11-20 14:31:53 (2589454695470) STATS - GET, 108.1, 14
2018-11-20 14:31:53 (2589454713870) STATS - GET, 108.2, 31
2018-11-20 14:31:53 (2589454732070) STATS - GET, 108.3, 34
2018-11-20 14:31:53 (2589454750070) STATS - GET, 108.4, 44
2018-11-20 14:31:53 (2589454767970) STATS - GET, 108.5, 54
2018-11-20 14:31:53 (2589454786070) STATS - GET, 108.6, 59
2018-11-20 14:31:53 (2589459841571) STATS - GET, 108.7, 65
2018-11-20 14:31:53 (2589459901771) STATS - GET, 108.8, 49
2018-11-20 14:31:53 (2589459929171) STATS - GET, 108.9, 47
2018-11-20 14:31:53 (2589459994771) STATS - GET, 109.0, 46
2018-11-20 14:31:53 (2589460039071) STATS - GET, 109.1, 22
2018-11-20 14:31:53 (2589460077271) STATS - GET, 109.2, 21
2018-11-20 14:31:53 (2589460124771) STATS - GET, 109.3, 19
2018-11-20 14:31:53 (2589460145071) STATS - GET, 109.4, 12
2018-11-20 14:31:53 (2589460164271) STATS - GET, 109.5, 9
2018-11-20 14:31:53 (2589460181471) STATS - GET, 109.6, 7
2018-11-20 14:31:53 (2589460197471) STATS - GET, 109.7, 6
2018-11-20 14:31:53 (2589460213771) STATS - GET, 109.8, 2
2018-11-20 14:31:53 (2589460231171) STATS - GET, 109.9, 4
2018-11-20 14:31:53 (2589460248771) STATS - GET, 110.0, 6
2018-11-20 14:31:53 (2589460265371) STATS - GET, 110.1, 3
2018-11-20 14:31:53 (2589460281471) STATS - GET, 110.2, 0
2018-11-20 14:31:53 (2589460330171) STATS - GET, 110.3, 4
2018-11-20 14:31:53 (2589460349071) STATS - GET, 110.4, 5
2018-11-20 14:31:53 (2589460365571) STATS - GET, 110.5, 3
2018-11-20 14:31:53 (2589460381771) STATS - GET, 110.6, 4
2018-11-20 14:31:53 (2589460397571) STATS - GET, 110.7, 2
2018-11-20 14:31:53 (2589460413971) STATS - GET, 110.8, 5
2018-11-20 14:31:53 (2589460430071) STATS - GET, 110.9, 4
2018-11-20 14:31:53 (2589460474571) STATS - GET, 111.0, 5
2018-11-20 14:31:53 (2589460493671) STATS - GET, 111.1, 8
2018-11-20 14:31:53 (2589460510071) STATS - GET, 111.2, 1
2018-11-20 14:31:53 (2589460526471) STATS - GET, 111.3, 8
2018-11-20 14:31:53 (2589460542571) STATS - GET, 111.4, 9
2018-11-20 14:31:53 (2589460558571) STATS - GET, 111.5, 6
2018-11-20 14:31:53 (2589460574771) STATS - GET, 111.6, 8
2018-11-20 14:31:53 (2589460591971) STATS - GET, 111.7, 4
2018-11-20 14:31:53 (2589460609671) STATS - GET, 111.8, 1
2018-11-20 14:31:53 (2589460625771) STATS - GET, 111.9, 4
2018-11-20 14:31:53 (2589460643671) STATS - GET, 112.0, 4
2018-11-20 14:31:53 (2589460659971) STATS - GET, 112.1, 12
2018-11-20 14:31:53 (2589460675671) STATS - GET, 112.2, 7
2018-11-20 14:31:53 (2589460691671) STATS - GET, 112.3, 4
2018-11-20 14:31:53 (2589460707771) STATS - GET, 112.4, 3
2018-11-20 14:31:53 (2589460724071) STATS - GET, 112.5, 7
2018-11-20 14:31:53 (2589460740571) STATS - GET, 112.6, 16
2018-11-20 14:31:53 (2589460756871) STATS - GET, 112.7, 5
2018-11-20 14:31:53 (2589460773071) STATS - GET, 112.8, 3
2018-11-20 14:31:53 (2589460788771) STATS - GET, 112.9, 3
2018-11-20 14:31:53 (2589460805271) STATS - GET, 113.0, 1
2018-11-20 14:31:53 (2589460821571) STATS - GET, 113.1, 2
2018-11-20 14:31:53 (2589460839071) STATS - GET, 113.2, 6
2018-11-20 14:31:53 (2589460855271) STATS - GET, 113.3, 3
2018-11-20 14:31:53 (2589460871571) STATS - GET, 113.4, 4
2018-11-20 14:31:53 (2589460912771) STATS - GET, 113.5, 5
2018-11-20 14:31:53 (2589460938671) STATS - GET, 113.6, 1
2018-11-20 14:31:53 (2589460955171) STATS - GET, 113.7, 4
2018-11-20 14:31:53 (2589460971171) STATS - GET, 113.8, 3
2018-11-20 14:31:53 (2589460987871) STATS - GET, 113.9, 7
2018-11-20 14:31:53 (2589461004671) STATS - GET, 114.0, 2
2018-11-20 14:31:53 (2589461020771) STATS - GET, 114.1, 6
2018-11-20 14:31:53 (2589461036671) STATS - GET, 114.2, 3
2018-11-20 14:31:53 (2589461052571) STATS - GET, 114.3, 3
2018-11-20 14:31:53 (2589461069371) STATS - GET, 114.4, 3
2018-11-20 14:31:53 (2589461085071) STATS - GET, 114.5, 1
2018-11-20 14:31:53 (2589461101071) STATS - GET, 114.6, 1
2018-11-20 14:31:53 (2589461116671) STATS - GET, 114.7, 3
2018-11-20 14:31:53 (2589461132671) STATS - GET, 114.8, 5
2018-11-20 14:31:53 (2589461148371) STATS - GET, 114.9, 5
2018-11-20 14:31:53 (2589461164271) STATS - GET, 115.0, 2
2018-11-20 14:31:53 (2589461180071) STATS - GET, 115.1, 1
2018-11-20 14:31:53 (2589461195771) STATS - GET, 115.2, 3
2018-11-20 14:31:53 (2589461211471) STATS - GET, 115.3, 2
2018-11-20 14:31:53 (2589461227271) STATS - GET, 115.4, 1
2018-11-20 14:31:53 (2589461243171) STATS - GET, 115.5, 3
2018-11-20 14:31:53 (2589461259871) STATS - GET, 115.6, 1
2018-11-20 14:31:53 (2589461275771) STATS - GET, 115.7, 4
2018-11-20 14:31:53 (2589461292871) STATS - GET, 115.8, 3
2018-11-20 14:31:53 (2589461309071) STATS - GET, 115.9, 2
2018-11-20 14:31:53 (2589461347471) STATS - GET, 116.0, 2
2018-11-20 14:31:53 (2589461370971) STATS - GET, 116.1, 2
2018-11-20 14:31:53 (2589461388171) STATS - GET, 116.2, 2
2018-11-20 14:31:53 (2589461404471) STATS - GET, 116.3, 1
2018-11-20 14:31:53 (2589461421471) STATS - GET, 116.4, 2
2018-11-20 14:31:53 (2589461437471) STATS - GET, 116.5, 2
2018-11-20 14:31:53 (2589461453471) STATS - GET, 116.6, 2
2018-11-20 14:31:53 (2589461469071) STATS - GET, 116.7, 4
2018-11-20 14:31:53 (2589461484871) STATS - GET, 116.8, 2
2018-11-20 14:31:53 (2589461500371) STATS - GET, 116.9, 2
2018-11-20 14:31:53 (2589461516471) STATS - GET, 117.0, 1
2018-11-20 14:31:53 (2589461532571) STATS - GET, 117.1, 2
2018-11-20 14:31:53 (2589461548271) STATS - GET, 117.2, 2
2018-11-20 14:31:53 (2589461563971) STATS - GET, 117.3, 2
2018-11-20 14:31:53 (2589461579671) STATS - GET, 117.4, 0
2018-11-20 14:31:53 (2589461595271) STATS - GET, 117.5, 3
2018-11-20 14:31:53 (2589461612571) STATS - GET, 117.6, 4
2018-11-20 14:31:53 (2589461628871) STATS - GET, 117.7, 2
2018-11-20 14:31:53 (2589461644571) STATS - GET, 117.8, 3
2018-11-20 14:31:53 (2589461661571) STATS - GET, 117.9, 7
2018-11-20 14:31:53 (2589461678071) STATS - GET, 118.0, 4
2018-11-20 14:31:53 (2589461695271) STATS - GET, 118.1, 0
2018-11-20 14:31:53 (2589461711071) STATS - GET, 118.2, 3
2018-11-20 14:31:53 (2589461726971) STATS - GET, 118.3, 7
2018-11-20 14:31:53 (2589461742871) STATS - GET, 118.4, 12
2018-11-20 14:31:53 (2589461758771) STATS - GET, 118.5, 11
2018-11-20 14:31:53 (2589461777571) STATS - GET, 118.6, 12
2018-11-20 14:31:53 (2589461796571) STATS - GET, 118.7, 9
2018-11-20 14:31:53 (2589461812871) STATS - GET, 118.8, 13
2018-11-20 14:31:53 (2589461828771) STATS - GET, 118.9, 17
2018-11-20 14:31:53 (2589461844971) STATS - GET, 119.0, 19
2018-11-20 14:31:53 (2589461860971) STATS - GET, 119.1, 17
2018-11-20 14:31:53 (2589461876671) STATS - GET, 119.2, 12
2018-11-20 14:31:53 (2589461892471) STATS - GET, 119.3, 10
2018-11-20 14:31:53 (2589461908271) STATS - GET, 119.4, 10
2018-11-20 14:31:53 (2589461924071) STATS - GET, 119.5, 13
2018-11-20 14:31:53 (2589461939971) STATS - GET, 119.6, 12
2018-11-20 14:31:53 (2589461955471) STATS - GET, 119.7, 8
2018-11-20 14:31:53 (2589461971271) STATS - GET, 119.8, 9
2018-11-20 14:31:53 (2589461986871) STATS - GET, 119.9, 4
2018-11-20 14:31:53 (2589462003071) STATS - GET, 120.0, 7
2018-11-20 14:31:53 (2589462019071) STATS - GET, 120.1, 6
2018-11-20 14:31:53 (2589462036071) STATS - GET, 120.2, 1
2018-11-20 14:31:53 (2589462052071) STATS - GET, 120.3, 15
2018-11-20 14:31:53 (2589462068071) STATS - GET, 120.4, 3
2018-11-20 14:31:53 (2589462094371) STATS - GET, 120.5, 3
2018-11-20 14:31:53 (2589462111071) STATS - GET, 120.6, 12
2018-11-20 14:31:53 (2589462126471) STATS - GET, 120.7, 13
2018-11-20 14:31:53 (2589462142671) STATS - GET, 120.8, 7
2018-11-20 14:31:53 (2589462157871) STATS - GET, 120.9, 5
2018-11-20 14:31:53 (2589462173571) STATS - GET, 121.0, 6
2018-11-20 14:31:53 (2589462189071) STATS - GET, 121.1, 7
2018-11-20 14:31:53 (2589462204371) STATS - GET, 121.2, 8
2018-11-20 14:31:53 (2589462219871) STATS - GET, 121.3, 7
2018-11-20 14:31:53 (2589462235171) STATS - GET, 121.4, 14
2018-11-20 14:31:53 (2589462250371) STATS - GET, 121.5, 3
2018-11-20 14:31:53 (2589462265671) STATS - GET, 121.6, 6
2018-11-20 14:31:53 (2589462281271) STATS - GET, 121.7, 11
2018-11-20 14:31:53 (2589462296971) STATS - GET, 121.8, 9
2018-11-20 14:31:53 (2589462312471) STATS - GET, 121.9, 10
2018-11-20 14:31:53 (2589462329071) STATS - GET, 122.0, 9
2018-11-20 14:31:53 (2589462345571) STATS - GET, 122.1, 12
2018-11-20 14:31:53 (2589462361071) STATS - GET, 122.2, 9
2018-11-20 14:31:53 (2589462385171) STATS - GET, 122.3, 3
2018-11-20 14:31:53 (2589462407371) STATS - GET, 122.4, 10
2018-11-20 14:31:53 (2589462423571) STATS - GET, 122.5, 8
2018-11-20 14:31:53 (2589462438771) STATS - GET, 122.6, 8
2018-11-20 14:31:53 (2589462454271) STATS - GET, 122.7, 18
2018-11-20 14:31:53 (2589462471171) STATS - GET, 122.8, 8
2018-11-20 14:31:53 (2589462486971) STATS - GET, 122.9, 13
2018-11-20 14:31:53 (2589462524071) STATS - GET, 123.0, 10
2018-11-20 14:31:53 (2589462558071) STATS - GET, 123.1, 17
2018-11-20 14:31:53 (2589462574471) STATS - GET, 123.2, 6
2018-11-20 14:31:53 (2589462590471) STATS - GET, 123.3, 10
2018-11-20 14:31:53 (2589462632471) STATS - GET, 123.4, 9
2018-11-20 14:31:53 (2589462651871) STATS - GET, 123.5, 8
2018-11-20 14:31:53 (2589462668371) STATS - GET, 123.6, 16
2018-11-20 14:31:53 (2589462684171) STATS - GET, 123.7, 14
2018-11-20 14:31:53 (2589462700471) STATS - GET, 123.8, 9
2018-11-20 14:31:53 (2589462715971) STATS - GET, 123.9, 16
2018-11-20 14:31:53 (2589462732271) STATS - GET, 124.0, 23
2018-11-20 14:31:53 (2589462747771) STATS - GET, 124.1, 15
2018-11-20 14:31:53 (2589462763271) STATS - GET, 124.2, 11
2018-11-20 14:31:53 (2589462779471) STATS - GET, 124.3, 28
2018-11-20 14:31:53 (2589469799072) STATS - GET, 124.4, 20
2018-11-20 14:31:53 (2589469886972) STATS - GET, 124.5, 27
2018-11-20 14:31:53 (2589469907872) STATS - GET, 124.6, 21
2018-11-20 14:31:53 (2589469921672) STATS - GET, 124.7, 12
2018-11-20 14:31:53 (2589469935072) STATS - GET, 124.8, 11
2018-11-20 14:31:53 (2589469947972) STATS - GET, 124.9, 7
2018-11-20 14:31:53 (2589469965472) STATS - GET, 125.0, 8
2018-11-20 14:31:53 (2589469978872) STATS - GET, 125.1, 3
2018-11-20 14:31:53 (2589469991272) STATS - GET, 125.2, 3
2018-11-20 14:31:53 (2589470003772) STATS - GET, 125.3, 5
2018-11-20 14:31:53 (2589470015972) STATS - GET, 125.4, 1
2018-11-20 14:31:53 (2589470028172) STATS - GET, 125.5, 2
2018-11-20 14:31:53 (2589470040572) STATS - GET, 125.6, 3
2018-11-20 14:31:53 (2589470052972) STATS - GET, 125.7, 4
2018-11-20 14:31:53 (2589470065372) STATS - GET, 125.8, 5
2018-11-20 14:31:53 (2589470078772) STATS - GET, 125.9, 6
2018-11-20 14:31:53 (2589470091872) STATS - GET, 126.0, 0
2018-11-20 14:31:53 (2589470150172) STATS - GET, 126.1, 4
2018-11-20 14:31:53 (2589470163972) STATS - GET, 126.2, 4
2018-11-20 14:31:53 (2589470204372) STATS - GET, 126.3, 4
2018-11-20 14:31:53 (2589470233772) STATS - GET, 126.4, 1
2018-11-20 14:31:53 (2589470266172) STATS - GET, 126.5, 2
2018-11-20 14:31:53 (2589470280672) STATS - GET, 126.6, 1
2018-11-20 14:31:53 (2589470294272) STATS - GET, 126.7, 0
2018-11-20 14:31:53 (2589470307972) STATS - GET, 126.8, 1
2018-11-20 14:31:53 (2589470321572) STATS - GET, 126.9, 1
2018-11-20 14:31:53 (2589470335772) STATS - GET, 127.0, 2
2018-11-20 14:31:53 (2589470349472) STATS - GET, 127.1, 3
2018-11-20 14:31:53 (2589470362772) STATS - GET, 127.2, 1
2018-11-20 14:31:53 (2589470376272) STATS - GET, 127.3, 1
2018-11-20 14:31:53 (2589470389572) STATS - GET, 127.4, 3
2018-11-20 14:31:53 (2589470403272) STATS - GET, 127.5, 3
2018-11-20 14:31:53 (2589470416772) STATS - GET, 127.6, 1
2018-11-20 14:31:53 (2589470429972) STATS - GET, 127.7, 1
2018-11-20 14:31:53 (2589470443372) STATS - GET, 127.8, 5
2018-11-20 14:31:53 (2589470456672) STATS - GET, 127.9, 3
2018-11-20 14:31:53 (2589470470772) STATS - GET, 128.0, 1
2018-11-20 14:31:53 (2589470484272) STATS - GET, 128.1, 2
2018-11-20 14:31:53 (2589470497872) STATS - GET, 128.2, 4
2018-11-20 14:31:53 (2589470511272) STATS - GET, 128.3, 3
2018-11-20 14:31:53 (2589470535472) STATS - GET, 128.4, 3
2018-11-20 14:31:53 (2589470548572) STATS - GET, 128.5, 0
2018-11-20 14:31:53 (2589470574072) STATS - GET, 128.6, 2
2018-11-20 14:31:53 (2589470587072) STATS - GET, 128.7, 0
2018-11-20 14:31:53 (2589470599772) STATS - GET, 128.8, 1
2018-11-20 14:31:53 (2589470612372) STATS - GET, 128.9, 0
2018-11-20 14:31:53 (2589470625772) STATS - GET, 129.0, 1
2018-11-20 14:31:53 (2589470638672) STATS - GET, 129.1, 2
2018-11-20 14:31:53 (2589470651472) STATS - GET, 129.2, 3
2018-11-20 14:31:53 (2589470664372) STATS - GET, 129.3, 2
2018-11-20 14:31:53 (2589470677072) STATS - GET, 129.4, 1
2018-11-20 14:31:53 (2589470689672) STATS - GET, 129.5, 0
2018-11-20 14:31:53 (2589470702572) STATS - GET, 129.6, 0
2018-11-20 14:31:53 (2589470716272) STATS - GET, 129.7, 0
2018-11-20 14:31:53 (2589470729172) STATS - GET, 129.8, 1
2018-11-20 14:31:53 (2589470741672) STATS - GET, 129.9, 1
2018-11-20 14:31:53 (2589470755072) STATS - GET, 130.0, 2
2018-11-20 14:31:53 (2589470767972) STATS - GET, 130.1, 0
2018-11-20 14:31:53 (2589470780972) STATS - GET, 130.2, 1
2018-11-20 14:31:53 (2589470793872) STATS - GET, 130.3, 4
2018-11-20 14:31:53 (2589470806872) STATS - GET, 130.4, 4
2018-11-20 14:31:53 (2589470819572) STATS - GET, 130.5, 3
2018-11-20 14:31:53 (2589470832572) STATS - GET, 130.6, 1
2018-11-20 14:31:53 (2589470845572) STATS - GET, 130.7, 3
2018-11-20 14:31:53 (2589470858372) STATS - GET, 130.8, 2
2018-11-20 14:31:53 (2589470871272) STATS - GET, 130.9, 2
2018-11-20 14:31:53 (2589470884572) STATS - GET, 131.0, 2
2018-11-20 14:31:53 (2589470897572) STATS - GET, 131.1, 0
2018-11-20 14:31:53 (2589470910472) STATS - GET, 131.2, 0
2018-11-20 14:31:53 (2589470922972) STATS - GET, 131.3, 0
2018-11-20 14:31:53 (2589470935572) STATS - GET, 131.4, 1
2018-11-20 14:31:53 (2589470997672) STATS - GET, 131.5, 0
2018-11-20 14:31:53 (2589471013472) STATS - GET, 131.6, 2
2018-11-20 14:31:53 (2589471038672) STATS - GET, 131.7, 4
2018-11-20 14:31:53 (2589471052272) STATS - GET, 131.8, 0
2018-11-20 14:31:53 (2589471066172) STATS - GET, 131.9, 0
2018-11-20 14:31:53 (2589471080172) STATS - GET, 132.0, 0
2018-11-20 14:31:53 (2589471094172) STATS - GET, 132.1, 1
2018-11-20 14:31:53 (2589471107872) STATS - GET, 132.2, 0
2018-11-20 14:31:53 (2589471121472) STATS - GET, 132.3, 0
2018-11-20 14:31:53 (2589471134872) STATS - GET, 132.4, 0
2018-11-20 14:31:53 (2589471148372) STATS - GET, 132.5, 1
2018-11-20 14:31:53 (2589471162072) STATS - GET, 132.6, 2
2018-11-20 14:31:53 (2589471175572) STATS - GET, 132.7, 7
2018-11-20 14:31:53 (2589471189072) STATS - GET, 132.8, 3
2018-11-20 14:31:53 (2589471202672) STATS - GET, 132.9, 2
2018-11-20 14:31:53 (2589471216672) STATS - GET, 133.0, 1
2018-11-20 14:31:53 (2589471230472) STATS - GET, 133.1, 5
2018-11-20 14:31:53 (2589471244172) STATS - GET, 133.2, 2
2018-11-20 14:31:53 (2589471257672) STATS - GET, 133.3, 2
2018-11-20 14:31:53 (2589471271172) STATS - GET, 133.4, 5
2018-11-20 14:31:53 (2589471284772) STATS - GET, 133.5, 1
2018-11-20 14:31:53 (2589471298372) STATS - GET, 133.6, 2
2018-11-20 14:31:53 (2589471312272) STATS - GET, 133.7, 5
2018-11-20 14:31:53 (2589471325772) STATS - GET, 133.8, 2
2018-11-20 14:31:53 (2589471339472) STATS - GET, 133.9, 5
2018-11-20 14:31:53 (2589471353372) STATS - GET, 134.0, 7
2018-11-20 14:31:53 (2589471367072) STATS - GET, 134.1, 7
2018-11-20 14:31:53 (2589471380772) STATS - GET, 134.2, 7
2018-11-20 14:31:53 (2589471394172) STATS - GET, 134.3, 8
2018-11-20 14:31:53 (2589471407872) STATS - GET, 134.4, 10
2018-11-20 14:31:53 (2589471421372) STATS - GET, 134.5, 5
2018-11-20 14:31:53 (2589471435072) STATS - GET, 134.6, 7
2018-11-20 14:31:53 (2589471448972) STATS - GET, 134.7, 1
2018-11-20 14:31:53 (2589471462572) STATS - GET, 134.8, 5
2018-11-20 14:31:53 (2589471476272) STATS - GET, 134.9, 3
2018-11-20 14:31:53 (2589471490172) STATS - GET, 135.0, 2
2018-11-20 14:31:53 (2589471504172) STATS - GET, 135.1, 5
2018-11-20 14:31:53 (2589471517872) STATS - GET, 135.2, 7
2018-11-20 14:31:53 (2589471531372) STATS - GET, 135.3, 4
2018-11-20 14:31:53 (2589471545072) STATS - GET, 135.4, 5
2018-11-20 14:31:53 (2589471558372) STATS - GET, 135.5, 9
2018-11-20 14:31:53 (2589471571972) STATS - GET, 135.6, 7
2018-11-20 14:31:53 (2589471585572) STATS - GET, 135.7, 10
2018-11-20 14:31:53 (2589471599372) STATS - GET, 135.8, 3
2018-11-20 14:31:53 (2589471613172) STATS - GET, 135.9, 2
2018-11-20 14:31:53 (2589471627172) STATS - GET, 136.0, 6
2018-11-20 14:31:53 (2589471640972) STATS - GET, 136.1, 4
2018-11-20 14:31:53 (2589471654672) STATS - GET, 136.2, 2
2018-11-20 14:31:53 (2589471668172) STATS - GET, 136.3, 2
2018-11-20 14:31:53 (2589471681772) STATS - GET, 136.4, 7
2018-11-20 14:31:53 (2589471695172) STATS - GET, 136.5, 2
2018-11-20 14:31:53 (2589471708972) STATS - GET, 136.6, 0
2018-11-20 14:31:53 (2589471724172) STATS - GET, 136.7, 4
2018-11-20 14:31:53 (2589471738072) STATS - GET, 136.8, 2
2018-11-20 14:31:53 (2589471751472) STATS - GET, 136.9, 1
2018-11-20 14:31:53 (2589471765172) STATS - GET, 137.0, 5
2018-11-20 14:31:53 (2589471778972) STATS - GET, 137.1, 4
2018-11-20 14:31:53 (2589471792672) STATS - GET, 137.2, 2
2018-11-20 14:31:53 (2589471813172) STATS - GET, 137.3, 2
2018-11-20 14:31:53 (2589471827472) STATS - GET, 137.4, 3
2018-11-20 14:31:53 (2589471872272) STATS - GET, 137.5, 3
2018-11-20 14:31:53 (2589471889972) STATS - GET, 137.6, 4
2018-11-20 14:31:53 (2589471904072) STATS - GET, 137.7, 1
2018-11-20 14:31:53 (2589471917572) STATS - GET, 137.8, 1
2018-11-20 14:31:53 (2589471931172) STATS - GET, 137.9, 2
2018-11-20 14:31:53 (2589471945672) STATS - GET, 138.0, 0
2018-11-20 14:31:53 (2589471959572) STATS - GET, 138.1, 1
